config,slot,status,name,variant,output,removed_edge_green_pixels
items-2901-2950,12,PASS,fabled lava worm,single,public/game-assets/items/animal_goods/fabled_lava_worm.png,20028
items-2901-2950,13,PASS,scarce lindwurm,single,public/game-assets/items/animal_goods/scarce_lindwurm.png,15976
items-2901-2950,14,SKIP_FEW,scarce lindwurm,few,public/game-assets/items/animal_goods/scarce_lindwurm_few.png,0
items-2901-2950,15,PASS,scarce lindwurm,many,public/game-assets/items/animal_goods/scarce_lindwurm_many.png,18907
items-2901-2950,16,PASS,mutant beast,single,public/game-assets/items/animal_goods/mutant_beast.png,17200
items-2901-2950,17,SKIP_FEW,mutant beast,few,public/game-assets/items/animal_goods/mutant_beast_few.png,0
items-2901-2950,18,PASS,mutant beast,many,public/game-assets/items/animal_goods/mutant_beast_many.png,13510
items-2901-2950,19,PASS,mutant rat,single,public/game-assets/items/animal_goods/mutant_rat.png,18999
items-2901-2950,20,PASS,raiju,single,public/game-assets/items/animal_goods/raiju.png,21955
items-2901-2950,21,SKIP_FEW,raiju,few,public/game-assets/items/animal_goods/raiju_few.png,0
items-2901-2950,22,PASS,raiju,many,public/game-assets/items/animal_goods/raiju_many.png,19342
items-2901-2950,23,PASS,rock worm,single,public/game-assets/items/curio/rock_worm.png,16992
items-2901-2950,24,PASS,salamander,single,public/game-assets/items/animal_goods/salamander.png,21800
items-2901-2950,25,SKIP_FEW,salamander,few,public/game-assets/items/animal_goods/salamander_few.png,0
items-2901-2950,26,PASS,salamander,many,public/game-assets/items/animal_goods/salamander_many.png,17708
items-2901-2950,27,PASS,salamander mystic,single,public/game-assets/items/animal_goods/salamander_mystic.png,15301
items-2901-2950,28,SKIP_FEW,salamander mystic,few,public/game-assets/items/animal_goods/salamander_mystic_few.png,0
items-2901-2950,29,PASS,salamander mystic,many,public/game-assets/items/animal_goods/salamander_mystic_many.png,13767
items-2901-2950,30,PASS,salamander stormcaller,single,public/game-assets/items/animal_goods/salamander_stormcaller.png,21223
items-2901-2950,31,SKIP_FEW,salamander stormcaller,few,public/game-assets/items/animal_goods/salamander_stormcaller_few.png,0
items-2901-2950,32,PASS,salamander stormcaller,many,public/game-assets/items/animal_goods/salamander_stormcaller_many.png,13803
items-2901-2950,33,PASS,salamander warrior,single,public/game-assets/items/animal_goods/salamander_warrior.png,18501
items-2901-2950,34,SKIP_FEW,salamander warrior,few,public/game-assets/items/animal_goods/salamander_warrior_few.png,0
items-2901-2950,35,PASS,salamander warrior,many,public/game-assets/items/animal_goods/salamander_warrior_many.png,12665
items-2901-2950,36,PASS,scarce sphinx,single,public/game-assets/items/animal_goods/scarce_sphinx.png,13771
items-2901-2950,37,SKIP_FEW,scarce sphinx,few,public/game-assets/items/animal_goods/scarce_sphinx_few.png,0
items-2901-2950,38,PASS,scarce sphinx,many,public/game-assets/items/animal_goods/scarce_sphinx_many.png,14249
items-2901-2950,39,PASS,spriggan berserker,single,public/game-assets/items/animal_goods/spriggan_berserker.png,15597
items-2901-2950,40,SKIP_FEW,spriggan berserker,few,public/game-assets/items/animal_goods/spriggan_berserker_few.png,0
items-2901-2950,41,PASS,spriggan berserker,many,public/game-assets/items/animal_goods/spriggan_berserker_many.png,14109
items-2901-2950,42,PASS,spriggan defender,single,public/game-assets/items/animal_goods/spriggan_defender.png,14345
items-2901-2950,43,SKIP_FEW,spriggan defender,few,public/game-assets/items/animal_goods/spriggan_defender_few.png,0
items-2901-2950,44,PASS,spriggan defender,many,public/game-assets/items/animal_goods/spriggan_defender_many.png,14512
items-2901-2950,45,PASS,spriggan enchanter,single,public/game-assets/items/animal_goods/spriggan_enchanter.png,16328
items-2901-2950,46,SKIP_FEW,spriggan enchanter,few,public/game-assets/items/animal_goods/spriggan_enchanter_few.png,0
items-2901-2950,47,PASS,spriggan enchanter,many,public/game-assets/items/animal_goods/spriggan_enchanter_many.png,16492
items-2901-2950,48,PASS,spriggan rider,single,public/game-assets/items/animal_goods/spriggan_rider.png,19405
items-2901-2950,49,SKIP_FEW,spriggan rider,few,public/game-assets/items/animal_goods/spriggan_rider_few.png,0
items-2901-2950,50,PASS,spriggan rider,many,public/game-assets/items/animal_goods/spriggan_rider_many.png,15031
items-2951-3000,1,PASS,market swamp drake,single,public/game-assets/items/animal_goods/market_swamp_drake.png,13527
items-2951-3000,2,SKIP_FEW,market swamp drake,few,public/game-assets/items/animal_goods/market_swamp_drake_few.png,0
items-2951-3000,3,PASS,market swamp drake,many,public/game-assets/items/animal_goods/market_swamp_drake_many.png,16755
items-2951-3000,4,PASS,tengu,single,public/game-assets/items/animal_goods/tengu.png,20352
items-2951-3000,5,SKIP_FEW,tengu,few,public/game-assets/items/animal_goods/tengu_few.png,0
items-2951-3000,6,PASS,tengu,many,public/game-assets/items/animal_goods/tengu_many.png,16042
items-2951-3000,7,PASS,tengu conjurer,single,public/game-assets/items/animal_goods/tengu_conjurer.png,17921
items-2951-3000,8,SKIP_FEW,tengu conjurer,few,public/game-assets/items/animal_goods/tengu_conjurer_few.png,0
items-2951-3000,9,PASS,tengu conjurer,many,public/game-assets/items/animal_goods/tengu_conjurer_many.png,16484
items-2951-3000,10,PASS,tengu reaver,single,public/game-assets/items/animal_goods/tengu_reaver.png,17874
items-2951-3000,11,SKIP_FEW,tengu reaver,few,public/game-assets/items/animal_goods/tengu_reaver_few.png,0
items-2951-3000,12,PASS,tengu reaver,many,public/game-assets/items/animal_goods/tengu_reaver_many.png,11670
items-2951-3000,13,PASS,tengu warrior,single,public/game-assets/items/animal_goods/tengu_warrior.png,26223
items-2951-3000,14,SKIP_FEW,tengu warrior,few,public/game-assets/items/animal_goods/tengu_warrior_few.png,0
items-2951-3000,15,PASS,tengu warrior,many,public/game-assets/items/animal_goods/tengu_warrior_many.png,24822
items-2951-3000,16,PASS,treant,single,public/game-assets/items/animal_goods/treant.png,26405
items-2951-3000,17,SKIP_FEW,treant,few,public/game-assets/items/animal_goods/treant_few.png,0
items-2951-3000,18,PASS,treant,many,public/game-assets/items/animal_goods/treant_many.png,17360
items-2951-3000,19,PASS,vine stalker,single,public/game-assets/items/animal_goods/vine_stalker.png,26675
items-2951-3000,20,SKIP_FEW,vine stalker,few,public/game-assets/items/animal_goods/vine_stalker_few.png,0
items-2951-3000,21,PASS,vine stalker,many,public/game-assets/items/animal_goods/vine_stalker_many.png,17084
items-2951-3000,22,PASS,war dog,single,public/game-assets/items/animal_goods/war_dog.png,28923
items-2951-3000,23,SKIP_FEW,war dog,few,public/game-assets/items/animal_goods/war_dog_few.png,0
items-2951-3000,24,PASS,war dog,many,public/game-assets/items/animal_goods/war_dog_many.png,22783
items-2951-3000,25,PASS,dusk wolf,single,public/game-assets/items/animal_goods/dusk_wolf.png,28530
items-2951-3000,26,SKIP_FEW,dusk wolf,few,public/game-assets/items/animal_goods/dusk_wolf_few.png,0
items-2951-3000,27,PASS,dusk wolf,many,public/game-assets/items/animal_goods/dusk_wolf_many.png,22702
items-2951-3000,28,PASS,yaktaur,single,public/game-assets/items/animal_goods/yaktaur.png,26062
items-2951-3000,29,SKIP_FEW,yaktaur,few,public/game-assets/items/animal_goods/yaktaur_few.png,0
items-2951-3000,30,PASS,yaktaur,many,public/game-assets/items/animal_goods/yaktaur_many.png,17093
items-2951-3000,31,PASS,notable death drake,single,public/game-assets/items/curio/notable_death_drake.png,18439
items-2951-3000,32,SKIP_FEW,notable death drake,few,public/game-assets/items/curio/notable_death_drake_few.png,0
items-2951-3000,33,PASS,notable death drake,many,public/game-assets/items/curio/notable_death_drake_many.png,22885
items-2951-3000,34,PASS,death knight,single,public/game-assets/items/curio/death_knight.png,26938
items-2951-3000,35,PASS,small death knight,single,public/game-assets/items/curio/small_death_knight.png,30000
items-2951-3000,36,SKIP_FEW,small death knight,few,public/game-assets/items/curio/small_death_knight_few.png,0
items-2951-3000,37,PASS,small death knight,many,public/game-assets/items/curio/small_death_knight_many.png,21420
items-2951-3000,38,PASS,demonic plant,single,public/game-assets/items/curio/demonic_plant.png,25555
items-2951-3000,39,PASS,ash fiend spawn,single,public/game-assets/items/curio/ash_fiend_spawn.png,27100
items-2951-3000,40,SKIP_FEW,ash fiend spawn,few,public/game-assets/items/curio/ash_fiend_spawn_few.png,0
items-2951-3000,41,PASS,ash fiend spawn,many,public/game-assets/items/curio/ash_fiend_spawn_many.png,16522
items-2951-3000,42,PASS,dryad,single,public/game-assets/items/curio/dryad.png,21764
items-2951-3000,43,PASS,enchantress,single,public/game-assets/items/curio/enchantress.png,24350
items-2951-3000,44,SKIP_FEW,enchantress,few,public/game-assets/items/curio/enchantress_few.png,0
items-2951-3000,45,PASS,enchantress,many,public/game-assets/items/curio/enchantress_many.png,13811
items-2951-3000,46,PASS,powerful weaver,single,public/game-assets/items/curio/powerful_weaver.png,14997
items-2951-3000,47,PASS,grand avatar,single,public/game-assets/items/curio/grand_avatar.png,23070
items-2951-3000,48,SKIP_FEW,grand avatar,few,public/game-assets/items/curio/grand_avatar_few.png,0
items-2951-3000,49,PASS,grand avatar,many,public/game-assets/items/curio/grand_avatar_many.png,17410
items-2951-3000,50,PASS,hell knight,single,public/game-assets/items/curio/hell_knight.png,18218
items-3001-3050,1,SKIP_FEW,hell knight,few,public/game-assets/items/curio/hell_knight_few.png,0
items-3001-3050,2,PASS,hell knight,many,public/game-assets/items/curio/hell_knight_many.png,16018
items-3001-3050,3,PASS,orb guardian,single,public/game-assets/items/curio/orb_guardian.png,20672
items-3001-3050,4,SKIP_FEW,orb guardian,few,public/game-assets/items/curio/orb_guardian_few.png,0
items-3001-3050,5,PASS,orb guardian,many,public/game-assets/items/curio/orb_guardian_many.png,15695
items-3001-3050,6,PASS,orb guardian infant,single,public/game-assets/items/curio/orb_guardian_infant.png,9184
items-3001-3050,7,SKIP_FEW,orb guardian infant,few,public/game-assets/items/curio/orb_guardian_infant_few.png,0
items-3001-3050,8,PASS,orb guardian infant,many,public/game-assets/items/curio/orb_guardian_infant_many.png,14524
items-3001-3050,9,PASS,shadow imp,single,public/game-assets/items/curio/shadow_imp.png,15631
items-3001-3050,10,PASS,scarce blue dragon hide,single,public/game-assets/items/animal_goods/scarce_blue_dragon_hide.png,18614
items-3001-3050,11,SKIP_FEW,scarce blue dragon hide,few,public/game-assets/items/animal_goods/scarce_blue_dragon_hide_few.png,0
items-3001-3050,12,PASS,scarce blue dragon hide,many,public/game-assets/items/animal_goods/scarce_blue_dragon_hide_many.png,19982
items-3001-3050,13,PASS,fabled gold dragon hide,single,public/game-assets/items/animal_goods/fabled_gold_dragon_hide.png,20165
items-3001-3050,14,PASS,scarce ice dragon hide,single,public/game-assets/items/animal_goods/scarce_ice_dragon_hide.png,15882
items-3001-3050,15,SKIP_FEW,scarce ice dragon hide,few,public/game-assets/items/animal_goods/scarce_ice_dragon_hide_few.png,0
items-3001-3050,16,PASS,scarce ice dragon hide,many,public/game-assets/items/animal_goods/scarce_ice_dragon_hide_many.png,14537
items-3001-3050,17,PASS,scarce Glassmere dragon hide,single,public/game-assets/items/animal_goods/scarce_glassmere_dragon_hide.png,14607
items-3001-3050,18,SKIP_FEW,scarce Glassmere dragon hide,few,public/game-assets/items/animal_goods/scarce_glassmere_dragon_hide_few.png,0
items-3001-3050,19,PASS,scarce Glassmere dragon hide,many,public/game-assets/items/animal_goods/scarce_glassmere_dragon_hide_many.png,15616
items-3001-3050,20,PASS,fabled pearl dragon hide,single,public/game-assets/items/animal_goods/fabled_pearl_dragon_hide.png,19373
items-3001-3050,21,PASS,fabled quicksilver dragon hide,single,public/game-assets/items/animal_goods/fabled_quicksilver_dragon_hide.png,16719
items-3001-3050,22,PASS,fabled shadow dragon hide,single,public/game-assets/items/animal_goods/fabled_shadow_dragon_hide.png,19457
items-3001-3050,23,PASS,fabled silver dragon hide,single,public/game-assets/items/animal_goods/fabled_silver_dragon_hide.png,21215
items-3001-3050,24,PASS,notable swamp dragon hide,single,public/game-assets/items/animal_goods/notable_swamp_dragon_hide.png,22237
items-3001-3050,25,SKIP_FEW,notable swamp dragon hide,few,public/game-assets/items/animal_goods/notable_swamp_dragon_hide_few.png,0
items-3001-3050,26,PASS,notable swamp dragon hide,many,public/game-assets/items/animal_goods/notable_swamp_dragon_hide_many.png,20771
items-3001-3050,27,PASS,fabled gold dragon scales,single,public/game-assets/items/animal_goods/fabled_gold_dragon_scales.png,15824
items-3001-3050,28,PASS,scarce green dragon scales,single,public/game-assets/items/animal_goods/scarce_green_dragon_scales.png,15700
items-3001-3050,29,SKIP_FEW,scarce green dragon scales,few,public/game-assets/items/animal_goods/scarce_green_dragon_scales_few.png,0
items-3001-3050,30,PASS,scarce green dragon scales,many,public/game-assets/items/animal_goods/scarce_green_dragon_scales_many.png,21654
items-3001-3050,31,PASS,scarce blue dragon scales,single,public/game-assets/items/animal_goods/scarce_blue_dragon_scales.png,13471
items-3001-3050,32,SKIP_FEW,scarce blue dragon scales,few,public/game-assets/items/animal_goods/scarce_blue_dragon_scales_few.png,0
items-3001-3050,33,PASS,scarce blue dragon scales,many,public/game-assets/items/animal_goods/scarce_blue_dragon_scales_many.png,20712
items-3001-3050,34,PASS,scarce ice dragon scales,single,public/game-assets/items/animal_goods/scarce_ice_dragon_scales.png,13637
items-3001-3050,35,SKIP_FEW,scarce ice dragon scales,few,public/game-assets/items/animal_goods/scarce_ice_dragon_scales_few.png,0
items-3001-3050,36,PASS,scarce ice dragon scales,many,public/game-assets/items/animal_goods/scarce_ice_dragon_scales_many.png,13138
items-3001-3050,37,PASS,scarce Glassmere dragon scales,single,public/game-assets/items/animal_goods/scarce_glassmere_dragon_scales.png,13976
items-3001-3050,38,SKIP_FEW,scarce Glassmere dragon scales,few,public/game-assets/items/animal_goods/scarce_glassmere_dragon_scales_few.png,0
items-3001-3050,39,PASS,scarce Glassmere dragon scales,many,public/game-assets/items/animal_goods/scarce_glassmere_dragon_scales_many.png,19204
items-3001-3050,40,PASS,fabled shimmering dragon scales,single,public/game-assets/items/animal_goods/fabled_shimmering_dragon_scales.png,9679
items-3001-3050,41,PASS,fabled silver dragon scales,single,public/game-assets/items/animal_goods/fabled_silver_dragon_scales.png,10718
items-3001-3050,42,PASS,scarce swamp dragon scales,single,public/game-assets/items/animal_goods/scarce_swamp_dragon_scales.png,10088
items-3001-3050,43,SKIP_FEW,scarce swamp dragon scales,few,public/game-assets/items/animal_goods/scarce_swamp_dragon_scales_few.png,0
items-3001-3050,44,PASS,scarce swamp dragon scales,many,public/game-assets/items/animal_goods/scarce_swamp_dragon_scales_many.png,14473
items-3001-3050,45,PASS,eye of devastation,single,public/game-assets/items/curio/eye_of_devastation.png,13344
items-3001-3050,46,PASS,eye of draining,single,public/game-assets/items/curio/eye_of_draining.png,14122
items-3001-3050,47,PASS,giant eyeball,single,public/game-assets/items/curio/giant_eyeball.png,16943
items-3001-3050,48,PASS,scarce golden eye,single,public/game-assets/items/metal/scarce_golden_eye.png,19571
items-3001-3050,49,PASS,great orb of eyes,single,public/game-assets/items/curio/great_orb_of_eyes.png,11723
items-3001-3050,50,SKIP_FEW,great orb of eyes,few,public/game-assets/items/curio/great_orb_of_eyes_few.png,0
items-3051-3100,1,PASS,great orb of eyes,many,public/game-assets/items/curio/great_orb_of_eyes_many.png,12773
items-3051-3100,2,PASS,shining eye,single,public/game-assets/items/curio/shining_eye.png,17678
items-3051-3100,3,PASS,fabled golden dragon,single,public/game-assets/items/metal/fabled_golden_dragon.png,14576
items-3051-3100,4,PASS,scarce flying jungle drake,single,public/game-assets/items/curio/scarce_flying_jungle_drake.png,17621
items-3051-3100,5,SKIP_FEW,scarce flying jungle drake,few,public/game-assets/items/curio/scarce_flying_jungle_drake_few.png,0
items-3051-3100,6,PASS,scarce flying jungle drake,many,public/game-assets/items/curio/scarce_flying_jungle_drake_many.png,18587
items-3051-3100,7,PASS,scarce griffon,single,public/game-assets/items/curio/scarce_griffon.png,20163
items-3051-3100,8,SKIP_FEW,scarce griffon,few,public/game-assets/items/curio/scarce_griffon_few.png,0
items-3051-3100,9,PASS,scarce griffon,many,public/game-assets/items/curio/scarce_griffon_many.png,17831
items-3051-3100,10,PASS,scarce harpy,single,public/game-assets/items/curio/scarce_harpy.png,14890
items-3051-3100,11,SKIP_FEW,scarce harpy,few,public/game-assets/items/curio/scarce_harpy_few.png,0
items-3051-3100,12,PASS,scarce harpy,many,public/game-assets/items/curio/scarce_harpy_many.png,16544
items-3051-3100,13,PASS,fabled hippogriff,single,public/game-assets/items/curio/fabled_hippogriff.png,16738
items-3051-3100,14,PASS,large tengu,single,public/game-assets/items/curio/large_tengu.png,16971
items-3051-3100,15,SKIP_FEW,large tengu,few,public/game-assets/items/curio/large_tengu_few.png,0
items-3051-3100,16,PASS,large tengu,many,public/game-assets/items/curio/large_tengu_many.png,17723
items-3051-3100,17,PASS,scarce manticore,single,public/game-assets/items/curio/scarce_manticore.png,14604
items-3051-3100,18,SKIP_FEW,scarce manticore,few,public/game-assets/items/curio/scarce_manticore_few.png,0
items-3051-3100,19,PASS,scarce manticore,many,public/game-assets/items/curio/scarce_manticore_many.png,18360
items-3051-3100,20,PASS,fabled phoenix,single,public/game-assets/items/curio/fabled_phoenix.png,17245
items-3051-3100,21,PASS,raven,single,public/game-assets/items/curio/raven.png,16595
items-3051-3100,22,SKIP_FEW,raven,few,public/game-assets/items/curio/raven_few.png,0
items-3051-3100,23,PASS,raven,many,public/game-assets/items/curio/raven_many.png,22362
items-3051-3100,24,PASS,fabled caustic shrike,single,public/game-assets/items/curio/fabled_caustic_shrike.png,17180
items-3051-3100,25,PASS,notable cyclops,single,public/game-assets/items/curio/notable_cyclops.png,14890
items-3051-3100,26,SKIP_FEW,notable cyclops,few,public/game-assets/items/curio/notable_cyclops_few.png,0
items-3051-3100,27,PASS,notable cyclops,many,public/game-assets/items/curio/notable_cyclops_many.png,16434
items-3051-3100,28,PASS,market deep mire brute,single,public/game-assets/items/curio/market_deep_mire_brute.png,18567
items-3051-3100,29,SKIP_FEW,market deep mire brute,few,public/game-assets/items/curio/market_deep_mire_brute_few.png,0
items-3051-3100,30,PASS,market deep mire brute,many,public/game-assets/items/curio/market_deep_mire_brute_many.png,13815
items-3051-3100,31,PASS,scarce berserker deep mire brute,single,public/game-assets/items/curio/scarce_berserker_deep_mire_brute.png,13217
items-3051-3100,32,SKIP_FEW,scarce berserker deep mire brute,few,public/game-assets/items/curio/scarce_berserker_deep_mire_brute_few.png,0
items-3051-3100,33,PASS,scarce berserker deep mire brute,many,public/game-assets/items/curio/scarce_berserker_deep_mire_brute_many.png,17188
items-3051-3100,34,PASS,scarce earth mage deep mire brute,single,public/game-assets/items/curio/scarce_earth_mage_deep_mire_brute.png,16639
items-3051-3100,35,SKIP_FEW,scarce earth mage deep mire brute,few,public/game-assets/items/curio/scarce_earth_mage_deep_mire_brute_few.png,0
items-3051-3100,36,PASS,scarce earth mage deep mire brute,many,public/game-assets/items/curio/scarce_earth_mage_deep_mire_brute_many.png,15654
items-3051-3100,37,PASS,scarce shaman deep mire brute,single,public/game-assets/items/curio/scarce_shaman_deep_mire_brute.png,19669
items-3051-3100,38,SKIP_FEW,scarce shaman deep mire brute,few,public/game-assets/items/curio/scarce_shaman_deep_mire_brute_few.png,0
items-3051-3100,39,PASS,scarce shaman deep mire brute,many,public/game-assets/items/curio/scarce_shaman_deep_mire_brute_many.png,15386
items-3051-3100,40,PASS,notable double headed giant,single,public/game-assets/items/curio/notable_double_headed_giant.png,15187
items-3051-3100,41,SKIP_FEW,notable double headed giant,few,public/game-assets/items/curio/notable_double_headed_giant_few.png,0
items-3051-3100,42,PASS,notable double headed giant,many,public/game-assets/items/curio/notable_double_headed_giant_many.png,15402
items-3051-3100,43,PASS,fabled fire giant,single,public/game-assets/items/curio/fabled_fire_giant.png,15330
items-3051-3100,44,PASS,scarce frost giant,single,public/game-assets/items/curio/scarce_frost_giant.png,14068
items-3051-3100,45,PASS,market hill giant,single,public/game-assets/items/curio/market_hill_giant.png,14005
items-3051-3100,46,SKIP_FEW,market hill giant,few,public/game-assets/items/curio/market_hill_giant_few.png,0
items-3051-3100,47,PASS,market hill giant,many,public/game-assets/items/curio/market_hill_giant_many.png,15562
items-3051-3100,48,PASS,fabled iron mire brute,single,public/game-assets/items/metal/fabled_iron_mire_brute.png,16748
items-3051-3100,49,PASS,fabled storm ox colossus,single,public/game-assets/items/curio/fabled_storm_ox_colossus.png,11997
items-3051-3100,50,PASS,scarce minotaur,single,public/game-assets/items/curio/scarce_minotaur.png,18956
items-3101-3150,1,PASS,market ogre,single,public/game-assets/items/curio/market_ogre.png,14553
items-3101-3150,2,SKIP_FEW,market ogre,few,public/game-assets/items/curio/market_ogre_few.png,0
items-3101-3150,3,PASS,market ogre,many,public/game-assets/items/curio/market_ogre_many.png,13121
items-3101-3150,4,PASS,scarce mage ogre,single,public/game-assets/items/curio/scarce_mage_ogre.png,12151
items-3101-3150,5,SKIP_FEW,scarce mage ogre,few,public/game-assets/items/curio/scarce_mage_ogre_few.png,0
items-3101-3150,6,PASS,scarce mage ogre,many,public/game-assets/items/curio/scarce_mage_ogre_many.png,13706
items-3101-3150,7,PASS,market rock mire brute,single,public/game-assets/items/curio/market_rock_mire_brute.png,15779
items-3101-3150,8,SKIP_FEW,market rock mire brute,few,public/game-assets/items/curio/market_rock_mire_brute_few.png,0
items-3101-3150,9,PASS,market rock mire brute,many,public/game-assets/items/curio/market_rock_mire_brute_many.png,15155
items-3101-3150,10,PASS,notable ghost mire brute,single,public/game-assets/items/curio/notable_ghost_mire_brute.png,16664
items-3101-3150,11,SKIP_FEW,notable ghost mire brute,few,public/game-assets/items/curio/notable_ghost_mire_brute_few.png,0
items-3101-3150,12,PASS,notable ghost mire brute,many,public/game-assets/items/curio/notable_ghost_mire_brute_many.png,14486
items-3101-3150,13,PASS,scarce stone giant,single,public/game-assets/items/stone/scarce_stone_giant.png,14795
items-3101-3150,14,PASS,fabled titan,single,public/game-assets/items/curio/fabled_titan.png,16439
items-3101-3150,15,PASS,market swamp mire brute,single,public/game-assets/items/curio/market_swamp_mire_brute.png,13177
items-3101-3150,16,SKIP_FEW,market swamp mire brute,few,public/game-assets/items/curio/market_swamp_mire_brute_few.png,0
items-3101-3150,17,PASS,market swamp mire brute,many,public/game-assets/items/curio/market_swamp_mire_brute_many.png,13567
items-3101-3150,18,PASS,notable two headed ogre,single,public/game-assets/items/curio/notable_two_headed_ogre.png,15639
items-3101-3150,19,SKIP_FEW,notable two headed ogre,few,public/game-assets/items/curio/notable_two_headed_ogre_few.png,0
items-3101-3150,20,PASS,notable two headed ogre,many,public/game-assets/items/curio/notable_two_headed_ogre_many.png,14385
items-3101-3150,21,PASS,bogling,single,public/game-assets/items/curio/bogling_2.png,11366
items-3101-3150,22,SKIP_FEW,bogling,few,public/game-assets/items/curio/bogling_2_few.png,0
items-3101-3150,23,PASS,bogling,many,public/game-assets/items/curio/bogling_2_many.png,14064
items-3101-3150,24,PASS,bogling high priest,single,public/game-assets/items/curio/bogling_high_priest.png,14068
items-3101-3150,25,SKIP_FEW,bogling high priest,few,public/game-assets/items/curio/bogling_high_priest_few.png,0
items-3101-3150,26,PASS,bogling high priest,many,public/game-assets/items/curio/bogling_high_priest_many.png,13739
items-3101-3150,27,PASS,bogling knight,single,public/game-assets/items/curio/bogling_knight.png,14633
items-3101-3150,28,SKIP_FEW,bogling knight,few,public/game-assets/items/curio/bogling_knight_few.png,0
items-3101-3150,29,PASS,bogling knight,many,public/game-assets/items/curio/bogling_knight_many.png,15682
items-3101-3150,30,PASS,bogling priest,single,public/game-assets/items/curio/bogling_priest.png,13717
items-3101-3150,31,SKIP_FEW,bogling priest,few,public/game-assets/items/curio/bogling_priest_few.png,0
items-3101-3150,32,PASS,bogling priest,many,public/game-assets/items/curio/bogling_priest_many.png,13961
items-3101-3150,33,PASS,bogling sorcerer,single,public/game-assets/items/curio/bogling_sorcerer.png,11824
items-3101-3150,34,SKIP_FEW,bogling sorcerer,few,public/game-assets/items/curio/bogling_sorcerer_few.png,0
items-3101-3150,35,PASS,bogling sorcerer,many,public/game-assets/items/curio/bogling_sorcerer_many.png,16203
items-3101-3150,36,PASS,bogling warlord,single,public/game-assets/items/curio/bogling_warlord.png,17181
items-3101-3150,37,SKIP_FEW,bogling warlord,few,public/game-assets/items/curio/bogling_warlord_few.png,0
items-3101-3150,38,PASS,bogling warlord,many,public/game-assets/items/curio/bogling_warlord_many.png,17130
items-3101-3150,39,PASS,bogling warrior,single,public/game-assets/items/curio/bogling_warrior.png,16023
items-3101-3150,40,SKIP_FEW,bogling warrior,few,public/game-assets/items/curio/bogling_warrior_few.png,0
items-3101-3150,41,PASS,bogling warrior,many,public/game-assets/items/curio/bogling_warrior_many.png,15303
items-3101-3150,42,PASS,bogling wizard,single,public/game-assets/items/curio/bogling_wizard.png,15351
items-3101-3150,43,SKIP_FEW,bogling wizard,few,public/game-assets/items/curio/bogling_wizard_few.png,0
items-3101-3150,44,PASS,bogling wizard,many,public/game-assets/items/curio/bogling_wizard_many.png,13715
items-3101-3150,45,PASS,oxen,single,public/game-assets/items/travel/oxen.png,12229
items-3101-3150,46,SKIP_FEW,oxen,few,public/game-assets/items/travel/oxen_few.png,0
items-3101-3150,47,PASS,oxen,many,public/game-assets/items/travel/oxen_many.png,16166
items-3101-3150,48,PASS,donkey,single,public/game-assets/items/travel/donkey.png,18487
items-3101-3150,49,SKIP_FEW,donkey,few,public/game-assets/items/travel/donkey_few.png,0
items-3101-3150,50,PASS,donkey,many,public/game-assets/items/travel/donkey_many.png,13925
items-3151-3200,1,PASS,mule,single,public/game-assets/items/travel/mule.png,14019
items-3151-3200,2,SKIP_FEW,mule,few,public/game-assets/items/travel/mule_few.png,0
items-3151-3200,3,PASS,mule,many,public/game-assets/items/travel/mule_many.png,12722
items-3151-3200,4,PASS,black horse,single,public/game-assets/items/travel/black_horse.png,15525
items-3151-3200,5,SKIP_FEW,black horse,few,public/game-assets/items/travel/black_horse_few.png,0
items-3151-3200,6,PASS,black horse,many,public/game-assets/items/travel/black_horse_many.png,12972
items-3151-3200,7,PASS,brown horse,single,public/game-assets/items/travel/brown_horse.png,13270
items-3151-3200,8,SKIP_FEW,brown horse,few,public/game-assets/items/travel/brown_horse_few.png,0
items-3151-3200,9,PASS,brown horse,many,public/game-assets/items/travel/brown_horse_many.png,11733
items-3151-3200,10,PASS,golden horse,single,public/game-assets/items/travel/golden_horse.png,14181
items-3151-3200,11,SKIP_FEW,golden horse,few,public/game-assets/items/travel/golden_horse_few.png,0
items-3151-3200,12,PASS,golden horse,many,public/game-assets/items/travel/golden_horse_many.png,17333
items-3151-3200,13,PASS,gray horse,single,public/game-assets/items/travel/gray_horse.png,12581
items-3151-3200,14,SKIP_FEW,gray horse,few,public/game-assets/items/travel/gray_horse_few.png,0
items-3151-3200,15,PASS,gray horse,many,public/game-assets/items/travel/gray_horse_many.png,12831
items-3151-3200,16,PASS,white horse,single,public/game-assets/items/travel/white_horse.png,13305
items-3151-3200,17,SKIP_FEW,white horse,few,public/game-assets/items/travel/white_horse_few.png,0
items-3151-3200,18,PASS,white horse,many,public/game-assets/items/travel/white_horse_many.png,12920
items-3151-3200,19,PASS,abstract painting of despair,single,public/game-assets/items/art/abstract_painting_of_despair.png,12304
items-3151-3200,20,SKIP_FEW,abstract painting of despair,few,public/game-assets/items/art/abstract_painting_of_despair_few.png,0
items-3151-3200,21,PASS,abstract painting of despair,many,public/game-assets/items/art/abstract_painting_of_despair_many.png,17256
items-3151-3200,22,PASS,abstract painting of animosity,single,public/game-assets/items/art/abstract_painting_of_animosity.png,14185
items-3151-3200,23,SKIP_FEW,abstract painting of animosity,few,public/game-assets/items/art/abstract_painting_of_animosity_few.png,0
