sheet,globalSlot,row,column,itemName,variant,output,status,warnings,margin_1024,components,kept_area,green_pixels
items-2301-2350,2331,4,1,person,few,public/game-assets/items/magic/person_few.png,PASS,source_crossed_nominal_cell,51,4,12106,0
items-2301-2350,2332,4,2,person,many,public/game-assets/items/magic/person_many.png,PASS,source_crossed_nominal_cell,51,1,15092,0
items-2301-2350,2333,4,3,movement,single,public/game-assets/items/magic/movement.png,PASS,,51,7,7605,0
items-2301-2350,2334,4,4,movement,few,public/game-assets/items/magic/movement_few.png,PASS,,51,6,6402,0
items-2301-2350,2335,4,5,movement,many,public/game-assets/items/magic/movement_many.png,PASS,source_crossed_nominal_cell,51,7,8964,0
items-2301-2350,2336,4,6,heal,single,public/game-assets/items/magic/heal.png,PASS,,51,2,10924,0
items-2301-2350,2337,4,7,heal,few,public/game-assets/items/magic/heal_few.png,PASS,source_crossed_nominal_cell,51,4,18365,0
items-2301-2350,2338,4,8,heal,many,public/game-assets/items/magic/heal_many.png,PASS,source_crossed_nominal_cell,51,1,16932,0
items-2301-2350,2339,4,9,receive,single,public/game-assets/items/magic/receive.png,PASS,source_crossed_nominal_cell,51,2,16343,0
items-2301-2350,2340,4,10,receive,few,public/game-assets/items/magic/receive_few.png,PASS,source_crossed_nominal_cell,51,2,8746,0
items-2301-2350,2341,5,1,receive,many,public/game-assets/items/magic/receive_many.png,PASS,source_crossed_nominal_cell,51,2,15210,0
items-2301-2350,2342,5,2,trade,single,public/game-assets/items/magic/trade.png,PASS,,51,1,12115,0
items-2301-2350,2343,5,3,trade,few,public/game-assets/items/magic/trade_few.png,PASS,,51,2,9273,0
items-2301-2350,2344,5,4,trade,many,public/game-assets/items/magic/trade_many.png,PASS,,51,1,17287,0
items-2301-2350,2345,5,5,consume,single,public/game-assets/items/magic/consume.png,PASS,source_crossed_nominal_cell,51,6,8496,0
items-2301-2350,2346,5,6,consume,few,public/game-assets/items/magic/consume_few.png,PASS,source_crossed_nominal_cell,51,6,6148,0
items-2301-2350,2347,5,7,consume,many,public/game-assets/items/magic/consume_many.png,PASS,source_crossed_nominal_cell,51,2,14886,0
items-2301-2350,2348,5,8,justice,single,public/game-assets/items/magic/justice.png,PASS,source_crossed_nominal_cell,51,2,15108,0
items-2301-2350,2349,5,9,justice,few,public/game-assets/items/magic/justice_few.png,PASS,source_crossed_nominal_cell,51,3,15899,0
items-2301-2350,2350,5,10,justice,many,public/game-assets/items/magic/justice_many.png,PASS,source_crossed_nominal_cell,51,2,16689,0
items-2351-2400,2351,1,1,learn,single,public/game-assets/items/magic/learn.png,PASS,source_crossed_nominal_cell,51,1,15544,0
items-2351-2400,2352,1,2,learn,few,public/game-assets/items/magic/learn_few.png,PASS,source_crossed_nominal_cell,51,1,15368,0
items-2351-2400,2353,1,3,learn,many,public/game-assets/items/magic/learn_many.png,PASS,source_crossed_nominal_cell,51,1,21725,0
items-2351-2400,2354,1,4,bless,single,public/game-assets/items/magic/bless.png,PASS,source_crossed_nominal_cell,51,1,9626,0
items-2351-2400,2355,1,5,bless,few,public/game-assets/items/magic/bless_few.png,PASS,,51,4,10044,0
items-2351-2400,2356,1,6,bless,many,public/game-assets/items/magic/bless_many.png,PASS,source_crossed_nominal_cell,51,7,12235,0
items-2351-2400,2357,1,7,disasters,single,public/game-assets/items/magic/disasters.png,PASS,source_crossed_nominal_cell,51,3,11125,0
items-2351-2400,2358,1,8,disasters,few,public/game-assets/items/magic/disasters_few.png,PASS,source_crossed_nominal_cell,51,9,9614,0
items-2351-2400,2359,1,9,disasters,many,public/game-assets/items/magic/disasters_many.png,PASS,source_crossed_nominal_cell,51,5,16159,0
items-2351-2400,2360,1,10,powers,single,public/game-assets/items/magic/powers.png,PASS,source_crossed_nominal_cell,51,1,11797,0
items-2351-2400,2361,2,1,powers,few,public/game-assets/items/magic/powers_few.png,PASS,source_crossed_nominal_cell,51,1,14714,0
items-2351-2400,2362,2,2,powers,many,public/game-assets/items/magic/powers_many.png,PASS,source_crossed_nominal_cell,51,6,14527,0
items-2351-2400,2363,2,3,elements,single,public/game-assets/items/magic/elements.png,PASS,source_crossed_nominal_cell,51,1,10980,0
items-2351-2400,2364,2,4,elements,few,public/game-assets/items/magic/elements_few.png,PASS,source_crossed_nominal_cell,51,5,11125,0
items-2351-2400,2365,2,5,elements,many,public/game-assets/items/magic/elements_many.png,PASS,source_crossed_nominal_cell,51,7,12744,0
items-2351-2400,2366,2,6,apocalypse,single,public/game-assets/items/weapon/apocalypse.png,PASS,source_crossed_nominal_cell,51,3,13047,0
items-2351-2400,2367,2,7,apocalypse,few,public/game-assets/items/weapon/apocalypse_few.png,PASS,source_crossed_nominal_cell,51,3,11690,0
items-2351-2400,2368,2,8,apocalypse,many,public/game-assets/items/weapon/apocalypse_many.png,PASS,source_crossed_nominal_cell,51,6,13612,0
items-2351-2400,2369,2,9,power,single,public/game-assets/items/weapon/power.png,PASS,source_crossed_nominal_cell,51,3,9844,0
items-2351-2400,2370,2,10,power,few,public/game-assets/items/weapon/power_few.png,PASS,source_crossed_nominal_cell,51,18,9024,0
items-2351-2400,2371,3,1,power,many,public/game-assets/items/weapon/power_many.png,PASS,source_crossed_nominal_cell,51,2,16930,0
items-2351-2400,2372,3,2,leap,single,public/game-assets/items/weapon/leap.png,PASS,source_crossed_nominal_cell,51,6,11136,0
items-2351-2400,2373,3,3,leap,few,public/game-assets/items/weapon/leap_few.png,PASS,,51,12,7141,0
items-2351-2400,2374,3,4,leap,many,public/game-assets/items/weapon/leap_many.png,PASS,,51,10,8077,0
items-2351-2400,2375,3,5,attack,single,public/game-assets/items/magic/attack.png,PASS,,51,1,9536,0
items-2351-2400,2376,3,6,attack,few,public/game-assets/items/magic/attack_few.png,PASS,,51,3,7027,0
items-2351-2400,2377,3,7,attack,many,public/game-assets/items/magic/attack_many.png,PASS,source_crossed_nominal_cell,51,9,11114,0
items-2351-2400,2378,3,8,knowledge,single,public/game-assets/items/weapon/knowledge.png,PASS,source_crossed_nominal_cell,51,1,8558,0
items-2351-2400,2379,3,9,knowledge,few,public/game-assets/items/weapon/knowledge_few.png,PASS,source_crossed_nominal_cell,51,2,9839,0
items-2351-2400,2380,3,10,knowledge,many,public/game-assets/items/weapon/knowledge_many.png,PASS,source_crossed_nominal_cell,51,1,18742,0
items-2351-2400,2381,4,1,shine,single,public/game-assets/items/weapon/shine.png,PASS,,51,1,8928,0
items-2351-2400,2382,4,2,shine,few,public/game-assets/items/weapon/shine_few.png,PASS,,51,3,5262,0
items-2351-2400,2383,4,3,shine,many,public/game-assets/items/weapon/shine_many.png,PASS,,51,17,6347,0
items-2351-2400,2384,4,4,courage,single,public/game-assets/items/weapon/courage.png,PASS,,51,1,11151,0
items-2351-2400,2385,4,5,courage,few,public/game-assets/items/weapon/courage_few.png,PASS,,51,1,12363,0
items-2351-2400,2386,4,6,courage,many,public/game-assets/items/weapon/courage_many.png,PASS,source_crossed_nominal_cell,51,5,13186,0
items-2351-2400,2387,4,7,drink,single,public/game-assets/items/weapon/drink.png,PASS,source_crossed_nominal_cell,51,2,10158,0
items-2351-2400,2388,4,8,drink,few,public/game-assets/items/weapon/drink_few.png,PASS,source_crossed_nominal_cell,51,6,8253,0
items-2351-2400,2389,4,9,drink,many,public/game-assets/items/weapon/drink_many.png,PASS,,51,1,15396,0
items-2351-2400,2390,4,10,danger,single,public/game-assets/items/weapon/danger.png,PASS,,51,1,11438,0
items-2351-2400,2391,5,1,danger,few,public/game-assets/items/weapon/danger_few.png,PASS,,51,6,8267,0
items-2351-2400,2392,5,2,danger,many,public/game-assets/items/weapon/danger_many.png,PASS,source_crossed_nominal_cell,51,3,18029,0
items-2351-2400,2393,5,3,master,single,public/game-assets/items/weapon/master.png,PASS,,51,1,11197,0
items-2351-2400,2394,5,4,master,few,public/game-assets/items/weapon/master_few.png,PASS,,51,3,8182,0
items-2351-2400,2395,5,5,master,many,public/game-assets/items/weapon/master_many.png,PASS,,51,2,16160,0
items-2351-2400,2396,5,6,experience,single,public/game-assets/items/weapon/experience.png,PASS,,51,2,6711,0
items-2351-2400,2397,5,7,experience,few,public/game-assets/items/weapon/experience_few.png,PASS,source_crossed_nominal_cell,51,6,6707,0
items-2351-2400,2398,5,8,experience,many,public/game-assets/items/weapon/experience_many.png,PASS,source_crossed_nominal_cell,51,8,13813,0
items-2351-2400,2399,5,9,sacrifice,single,public/game-assets/items/weapon/sacrifice.png,PASS,,51,5,8301,0
items-2351-2400,2400,5,10,sacrifice,few,public/game-assets/items/weapon/sacrifice_few.png,PASS,source_crossed_nominal_cell,51,4,10265,0
items-2401-2450,2401,1,1,sacrifice,many,public/game-assets/items/weapon/sacrifice_many.png,PASS,source_crossed_nominal_cell,51,4,19228,0
items-2401-2450,2402,1,2,own,single,public/game-assets/items/weapon/own.png,PASS,source_crossed_nominal_cell,51,1,16209,0
items-2401-2450,2403,1,3,own,few,public/game-assets/items/weapon/own_few.png,PASS,source_crossed_nominal_cell,51,2,10190,0
items-2401-2450,2404,1,4,own,many,public/game-assets/items/weapon/own_many.png,PASS,source_crossed_nominal_cell,51,4,21503,0
items-2401-2450,2405,1,5,health,single,public/game-assets/items/weapon/health.png,PASS,source_crossed_nominal_cell,51,4,22837,0
items-2401-2450,2406,1,6,health,few,public/game-assets/items/weapon/health_few.png,PASS,source_crossed_nominal_cell,51,12,14160,0
items-2401-2450,2407,1,7,health,many,public/game-assets/items/weapon/health_many.png,PASS,source_crossed_nominal_cell,51,6,21727,0
items-2401-2450,2408,1,8,love,single,public/game-assets/items/weapon/love.png,PASS,source_crossed_nominal_cell,51,1,15336,0
items-2401-2450,2409,1,9,love,few,public/game-assets/items/weapon/love_few.png,PASS,,51,4,13454,0
items-2401-2450,2410,1,10,love,many,public/game-assets/items/weapon/love_many.png,PASS,source_crossed_nominal_cell,51,4,17649,0
items-2401-2450,2411,2,1,action,single,public/game-assets/items/weapon/action.png,PASS,source_crossed_nominal_cell,51,2,15296,0
items-2401-2450,2412,2,2,action,few,public/game-assets/items/weapon/action_few.png,PASS,source_crossed_nominal_cell,51,3,8183,0
items-2401-2450,2413,2,3,action,many,public/game-assets/items/weapon/action_many.png,PASS,source_crossed_nominal_cell,51,3,18198,0
items-2401-2450,2414,2,4,heritage,single,public/game-assets/items/weapon/heritage.png,PASS,source_crossed_nominal_cell,51,4,22557,0
items-2401-2450,2415,2,5,heritage,few,public/game-assets/items/weapon/heritage_few.png,PASS,,51,1,10603,0
items-2401-2450,2416,2,6,heritage,many,public/game-assets/items/weapon/heritage_many.png,PASS,source_crossed_nominal_cell,51,3,18390,0
items-2401-2450,2417,2,7,resistance,single,public/game-assets/items/weapon/resistance.png,PASS,source_crossed_nominal_cell,51,1,14768,0
items-2401-2450,2418,2,8,resistance,few,public/game-assets/items/weapon/resistance_few.png,PASS,source_crossed_nominal_cell,51,1,13078,0
items-2401-2450,2419,2,9,resistance,many,public/game-assets/items/weapon/resistance_many.png,PASS,source_crossed_nominal_cell,51,3,15863,0
items-2401-2450,2420,2,10,skill,single,public/game-assets/items/weapon/skill.png,PASS,source_crossed_nominal_cell,51,1,15553,0
items-2401-2450,2421,3,1,skill,few,public/game-assets/items/weapon/skill_few.png,PASS,source_crossed_nominal_cell,51,3,11193,0
items-2401-2450,2422,3,2,skill,many,public/game-assets/items/weapon/skill_many.png,PASS,source_crossed_nominal_cell,51,3,16288,0
items-2401-2450,2423,3,3,stealth,single,public/game-assets/items/weapon/stealth.png,PASS,source_crossed_nominal_cell,51,6,13899,0
items-2401-2450,2424,3,4,stealth,few,public/game-assets/items/weapon/stealth_few.png,PASS,source_crossed_nominal_cell,51,3,7191,0
items-2401-2450,2425,3,5,stealth,many,public/game-assets/items/weapon/stealth_many.png,PASS,,51,4,14285,0
items-2401-2450,2426,3,6,words,single,public/game-assets/items/weapon/words.png,PASS,source_crossed_nominal_cell,51,3,13755,0
items-2401-2450,2427,3,7,words,few,public/game-assets/items/weapon/words_few.png,PASS,,51,2,9031,0
items-2401-2450,2428,3,8,words,many,public/game-assets/items/weapon/words_many.png,PASS,source_crossed_nominal_cell,51,2,16175,0
items-2401-2450,2429,3,9,wealth,single,public/game-assets/items/magic/wealth.png,PASS,source_crossed_nominal_cell,51,1,14243,0
items-2401-2450,2430,3,10,wealth,few,public/game-assets/items/magic/wealth_few.png,PASS,source_crossed_nominal_cell,51,3,11625,0
items-2401-2450,2431,4,1,wealth,many,public/game-assets/items/magic/wealth_many.png,PASS,source_crossed_nominal_cell,51,1,16536,0
items-2401-2450,2432,4,2,give,single,public/game-assets/items/magic/give.png,PASS,source_crossed_nominal_cell,51,1,14181,0
items-2401-2450,2433,4,3,give,few,public/game-assets/items/magic/give_few.png,PASS,source_crossed_nominal_cell,51,3,12209,0
items-2401-2450,2434,4,4,give,many,public/game-assets/items/magic/give_many.png,PASS,source_crossed_nominal_cell,51,2,16094,0
items-2401-2450,2435,4,5,wooden bowl,single,public/game-assets/items/wood/wooden_bowl.png,PASS,,51,1,11647,0
items-2401-2450,2436,4,6,wooden plate,single,public/game-assets/items/wood/wooden_plate.png,PASS,,51,1,14327,0
items-2401-2450,2437,4,7,table fork,single,public/game-assets/items/household/table_fork.png,PASS,,51,1,3806,0
items-2401-2450,2438,4,8,table knife,single,public/game-assets/items/household/table_knife.png,PASS,,51,1,4451,0
items-2401-2450,2439,4,9,table spoon,single,public/game-assets/items/household/table_spoon.png,PASS,,51,1,4426,0
items-2401-2450,2440,4,10,tea spoon,single,public/game-assets/items/drink/tea_spoon.png,PASS,,51,1,3256,0
items-2401-2450,2441,5,1,tea spoon,few,public/game-assets/items/drink/tea_spoon_few.png,PASS,,51,3,7410,0
items-2401-2450,2442,5,2,tea spoon,many,public/game-assets/items/drink/tea_spoon_many.png,PASS,source_crossed_nominal_cell,51,2,17275,0
items-2401-2450,2443,5,3,chopsticks,single,public/game-assets/items/household/chopsticks.png,PASS,source_crossed_nominal_cell,51,1,3564,0
items-2401-2450,2444,5,4,curtain,single,public/game-assets/items/household/curtain.png,PASS,source_crossed_nominal_cell,51,1,13104,0
items-2401-2450,2445,5,5,rough pillow,single,public/game-assets/items/household/rough_pillow.png,PASS,,51,1,11226,0
items-2401-2450,2446,5,6,nice pillow,single,public/game-assets/items/household/nice_pillow.png,PASS,,51,1,10606,0
items-2401-2450,2447,5,7,nice large pillow,single,public/game-assets/items/household/nice_large_pillow.png,PASS,source_crossed_nominal_cell,51,1,19456,0
items-2401-2450,2448,5,8,thin blanket,single,public/game-assets/items/household/thin_blanket.png,PASS,,51,1,10523,0
items-2401-2450,2449,5,9,thick blanket,single,public/game-assets/items/household/thick_blanket.png,PASS,,51,1,14655,0
items-2401-2450,2450,5,10,thick blanket,few,public/game-assets/items/household/thick_blanket_few.png,PASS,source_crossed_nominal_cell,51,1,16683,0
items-2451-2500,2451,1,1,thick blanket,many,public/game-assets/items/household/thick_blanket_many.png,PASS,source_crossed_nominal_cell,51,1,24568,0
items-2451-2500,2452,1,2,fan,single,public/game-assets/items/household/fan.png,PASS,source_crossed_nominal_cell,51,2,23794,0
items-2451-2500,2453,1,3,fancy bowl,single,public/game-assets/items/household/fancy_bowl.png,PASS,source_crossed_nominal_cell,51,1,12299,0
items-2451-2500,2454,1,4,fancy plate,single,public/game-assets/items/household/fancy_plate.png,PASS,source_crossed_nominal_cell,51,1,17464,0
items-2451-2500,2455,1,5,fondue pot,single,public/game-assets/items/household/fondue_pot.png,PASS,source_crossed_nominal_cell,51,1,15420,0
items-2451-2500,2456,1,6,fondue pot,few,public/game-assets/items/household/fondue_pot_few.png,PASS,source_crossed_nominal_cell,51,5,11510,0
items-2451-2500,2457,1,7,fondue pot,many,public/game-assets/items/household/fondue_pot_many.png,PASS,source_crossed_nominal_cell,51,7,18014,0
items-2451-2500,2458,1,8,tea cup,single,public/game-assets/items/drink/tea_cup.png,PASS,,51,1,13532,0
items-2451-2500,2459,1,9,tea cup,few,public/game-assets/items/drink/tea_cup_few.png,PASS,,51,2,12331,0
items-2451-2500,2460,1,10,tea cup,many,public/game-assets/items/drink/tea_cup_many.png,PASS,source_crossed_nominal_cell,51,2,19512,0
items-2451-2500,2461,2,1,wooden cup,single,public/game-assets/items/wood/wooden_cup.png,PASS,source_crossed_nominal_cell,51,1,14239,0
items-2451-2500,2462,2,2,ceramic cup,single,public/game-assets/items/household/ceramic_cup.png,PASS,source_crossed_nominal_cell,51,1,13012,0
items-2451-2500,2463,2,3,iron tankard,single,public/game-assets/items/metal/iron_tankard.png,PASS,source_crossed_nominal_cell,51,1,13215,0
items-2451-2500,2464,2,4,iron tankard,few,public/game-assets/items/metal/iron_tankard_few.png,PASS,source_crossed_nominal_cell,51,1,17594,0
items-2451-2500,2465,2,5,iron tankard,many,public/game-assets/items/metal/iron_tankard_many.png,PASS,source_crossed_nominal_cell,51,1,17963,0
items-2451-2500,2466,2,6,large candelabra,single,public/game-assets/items/religion/large_candelabra.png,PASS,source_crossed_nominal_cell,51,1,7239,0
items-2451-2500,2467,2,7,large candelabra,few,public/game-assets/items/religion/large_candelabra_few.png,PASS,source_crossed_nominal_cell,51,2,8760,0
items-2451-2500,2468,2,8,large candelabra,many,public/game-assets/items/religion/large_candelabra_many.png,PASS,source_crossed_nominal_cell,51,3,15623,0
items-2451-2500,2469,2,9,large houseplant,single,public/game-assets/items/produce/large_houseplant.png,PASS,source_crossed_nominal_cell,51,18,9654,0
items-2451-2500,2470,2,10,large houseplant,few,public/game-assets/items/produce/large_houseplant_few.png,PASS,source_crossed_nominal_cell,51,6,13004,0
items-2451-2500,2471,3,1,large houseplant,many,public/game-assets/items/produce/large_houseplant_many.png,PASS,source_crossed_nominal_cell,51,8,17164,0
items-2451-2500,2472,3,2,mirror,single,public/game-assets/items/household/mirror.png,PASS,source_crossed_nominal_cell,51,5,22600,0
items-2451-2500,2473,3,3,needle,single,public/game-assets/items/textile/needle.png,PASS,,51,1,1411,0
items-2451-2500,2474,3,4,needle,few,public/game-assets/items/textile/needle_few.png,PASS,source_crossed_nominal_cell,51,5,11865,0
items-2451-2500,2475,3,5,needle,many,public/game-assets/items/textile/needle_many.png,PASS,source_crossed_nominal_cell,51,2,12475,0
items-2451-2500,2476,3,6,small candelabra,single,public/game-assets/items/religion/small_candelabra.png,PASS,source_crossed_nominal_cell,51,5,10148,0
items-2451-2500,2477,3,7,small candelabra,few,public/game-assets/items/religion/small_candelabra_few.png,PASS,source_crossed_nominal_cell,51,10,10315,0
items-2451-2500,2478,3,8,small candelabra,many,public/game-assets/items/religion/small_candelabra_many.png,PASS,source_crossed_nominal_cell,51,5,17115,0
items-2451-2500,2479,3,9,small houseplant,single,public/game-assets/items/household/small_houseplant.png,PASS,source_crossed_nominal_cell,51,7,9839,0
items-2451-2500,2480,3,10,small houseplant,few,public/game-assets/items/household/small_houseplant_few.png,PASS,source_crossed_nominal_cell,51,8,8934,0
items-2451-2500,2481,4,1,small houseplant,many,public/game-assets/items/household/small_houseplant_many.png,PASS,source_crossed_nominal_cell,51,1,16943,0
items-2451-2500,2482,4,2,standing candelabra,single,public/game-assets/items/religion/standing_candelabra.png,PASS,source_crossed_nominal_cell,51,2,10817,0
items-2451-2500,2483,4,3,standing candelabra,few,public/game-assets/items/religion/standing_candelabra_few.png,PASS,,51,7,4220,0
items-2451-2500,2484,4,4,standing candelabra,many,public/game-assets/items/religion/standing_candelabra_many.png,PASS,source_crossed_nominal_cell,51,16,7514,0
items-2451-2500,2485,4,5,vase,single,public/game-assets/items/household/vase.png,PASS,source_crossed_nominal_cell,51,2,11583,0
items-2451-2500,2486,4,6,vase,few,public/game-assets/items/household/vase_few.png,PASS,source_crossed_nominal_cell,51,1,13215,0
items-2451-2500,2487,4,7,vase,many,public/game-assets/items/household/vase_many.png,PASS,source_crossed_nominal_cell,51,1,17376,0
items-2451-2500,2488,4,8,crystal ball,single,public/game-assets/items/luxury/crystal_ball.png,PASS,source_crossed_nominal_cell,51,2,12877,0
items-2451-2500,2489,4,9,scarce diamond tooth key,single,public/game-assets/items/tool/scarce_diamond_tooth_key.png,PASS,source_crossed_nominal_cell,51,3,5382,0
items-2451-2500,2490,4,10,scarce diamond tooth key,few,public/game-assets/items/tool/scarce_diamond_tooth_key_few.png,PASS,,51,1,11553,0
items-2451-2500,2491,5,1,scarce diamond tooth key,many,public/game-assets/items/tool/scarce_diamond_tooth_key_many.png,PASS,source_crossed_nominal_cell,51,1,17304,0
items-2451-2500,2492,5,2,notable key heart,single,public/game-assets/items/tool/notable_key_heart.png,PASS,,51,1,4983,0
items-2451-2500,2493,5,3,notable key heart,few,public/game-assets/items/tool/notable_key_heart_few.png,PASS,,51,3,7998,0
items-2451-2500,2494,5,4,notable key heart,many,public/game-assets/items/tool/notable_key_heart_many.png,PASS,source_crossed_nominal_cell,51,1,18290,0
items-2451-2500,2495,5,5,old key,single,public/game-assets/items/tool/old_key.png,PASS,source_crossed_nominal_cell,51,2,7380,0
items-2451-2500,2496,5,6,old key,few,public/game-assets/items/tool/old_key_few.png,PASS,,51,2,5852,0
items-2451-2500,2497,5,7,old key,many,public/game-assets/items/tool/old_key_many.png,PASS,source_crossed_nominal_cell,51,1,17347,0
items-2451-2500,2498,5,8,two tooth key,single,public/game-assets/items/tool/two_tooth_key.png,PASS,source_crossed_nominal_cell,51,2,6082,0
items-2451-2500,2499,5,9,two tooth key,few,public/game-assets/items/tool/two_tooth_key_few.png,PASS,source_crossed_nominal_cell,51,3,6368,0
items-2451-2500,2500,5,10,two tooth key,many,public/game-assets/items/tool/two_tooth_key_many.png,PASS,source_crossed_nominal_cell,51,1,16038,0
items-2501-2550,2501,1,1,location tracker amulet,single,public/game-assets/items/luxury/location_tracker_amulet.png,PASS,source_crossed_nominal_cell,51,1,13715,0
items-2501-2550,2502,1,2,amulet of bones,single,public/game-assets/items/luxury/amulet_of_bones.png,PASS,source_crossed_nominal_cell,51,1,14393,0
items-2501-2550,2503,1,3,blue cameo amulet,single,public/game-assets/items/luxury/blue_cameo_amulet.png,PASS,source_crossed_nominal_cell,51,1,12590,0
items-2501-2550,2504,1,4,market amulet of strength,single,public/game-assets/items/luxury/market_amulet_of_strength.png,PASS,source_crossed_nominal_cell,51,1,15615,0
items-2501-2550,2505,1,5,blue celtic amulet,single,public/game-assets/items/luxury/blue_celtic_amulet.png,PASS,,51,1,13850,0
items-2501-2550,2506,1,6,red celtic amulet,single,public/game-assets/items/luxury/red_celtic_amulet.png,PASS,,51,1,13632,0
items-2501-2550,2507,1,7,yellow celtic amulet,single,public/game-assets/items/luxury/yellow_celtic_amulet.png,PASS,,51,1,13904,0
items-2501-2550,2508,1,8,green crystal amulet,single,public/game-assets/items/luxury/green_crystal_amulet.png,PASS,source_crossed_nominal_cell,51,1,8785,0
items-2501-2550,2509,1,9,red crystal amulet,single,public/game-assets/items/luxury/red_crystal_amulet.png,PASS,source_crossed_nominal_cell,51,1,8827,0
items-2501-2550,2510,1,10,white crystal amulet,single,public/game-assets/items/luxury/white_crystal_amulet.png,PASS,source_crossed_nominal_cell,51,1,8772,0
items-2501-2550,2511,2,1,gray cylinder amulet,single,public/game-assets/items/luxury/gray_cylinder_amulet.png,PASS,,51,1,10189,0
items-2501-2550,2512,2,2,cyan eye amulet,single,public/game-assets/items/luxury/cyan_eye_amulet.png,PASS,,51,1,12575,0
items-2501-2550,2513,2,3,green eye amulet,single,public/game-assets/items/luxury/green_eye_amulet.png,PASS,,51,1,12371,0
items-2501-2550,2514,2,4,magenta eye amulet,single,public/game-assets/items/luxury/magenta_eye_amulet.png,PASS,,51,1,12380,0
items-2501-2550,2515,2,5,face of gold amulet,single,public/game-assets/items/luxury/face_of_gold_amulet.png,PASS,,51,1,16080,0
items-2501-2550,2516,2,6,market shrunken head amulet,single,public/game-assets/items/luxury/market_shrunken_head_amulet.png,PASS,,51,1,13453,0
items-2501-2550,2517,2,7,green penta amulet,single,public/game-assets/items/luxury/green_penta_amulet.png,PASS,,51,1,12990,0
items-2501-2550,2518,2,8,orange penta amulet,single,public/game-assets/items/luxury/orange_penta_amulet.png,PASS,,51,1,12766,0
items-2501-2550,2519,2,9,notable blue ring amulet,single,public/game-assets/items/luxury/notable_blue_ring_amulet.png,PASS,,51,1,12828,0
items-2501-2550,2520,2,10,green ring amulet,single,public/game-assets/items/luxury/green_ring_amulet.png,PASS,,51,1,12726,0
items-2501-2550,2521,3,1,red ring amulet,single,public/game-assets/items/luxury/red_ring_amulet.png,PASS,,51,1,13099,0
items-2501-2550,2522,3,2,market cyan sphere amulet,single,public/game-assets/items/luxury/market_cyan_sphere_amulet.png,PASS,,51,1,13250,0
items-2501-2550,2523,3,3,green sphere amulet,single,public/game-assets/items/luxury/green_sphere_amulet.png,PASS,,51,1,12557,0
items-2501-2550,2524,3,4,pink sphere amulet,single,public/game-assets/items/luxury/pink_sphere_amulet.png,PASS,,51,1,12762,0
items-2501-2550,2525,3,5,blue stone amulet,single,public/game-assets/items/luxury/blue_stone_amulet.png,PASS,,51,1,12487,0
items-2501-2550,2526,3,6,green stone amulet,single,public/game-assets/items/luxury/green_stone_amulet.png,PASS,,51,1,11388,0
items-2501-2550,2527,3,7,red stone amulet,single,public/game-assets/items/luxury/red_stone_amulet.png,PASS,,51,1,11433,0
items-2501-2550,2528,3,8,blue triangle amulet,single,public/game-assets/items/luxury/blue_triangle_amulet.png,PASS,,51,1,11480,0
items-2501-2550,2529,3,9,green triangle amulet,single,public/game-assets/items/luxury/green_triangle_amulet.png,PASS,,51,1,11673,0
items-2501-2550,2530,3,10,magenta triangle amulet,single,public/game-assets/items/luxury/magenta_triangle_amulet.png,PASS,,51,1,11851,0
items-2501-2550,2531,4,1,market amulet of bats,single,public/game-assets/items/luxury/market_amulet_of_bats.png,PASS,source_crossed_nominal_cell,51,1,12402,0
items-2501-2550,2532,4,2,scarce amulet of flying,single,public/game-assets/items/luxury/scarce_amulet_of_flying.png,PASS,source_crossed_nominal_cell,51,1,12727,0
items-2501-2550,2533,4,3,notable Gravebinding bloodlust necklace,single,public/game-assets/items/luxury/notable_gravebinding_bloodlust_necklace.png,PASS,source_crossed_nominal_cell,51,1,8682,0
items-2501-2550,2534,4,4,notable Gravebinding bloodlust neckring,single,public/game-assets/items/luxury/notable_gravebinding_bloodlust_neckring.png,PASS,source_crossed_nominal_cell,51,2,14899,0
items-2501-2550,2535,4,5,notable Gravebinding bloodlust neckring,few,public/game-assets/items/luxury/notable_gravebinding_bloodlust_neckring_few.png,PASS,source_crossed_nominal_cell,51,2,18932,0
items-2501-2550,2536,4,6,notable Gravebinding bloodlust neckring,many,public/game-assets/items/luxury/notable_gravebinding_bloodlust_neckring_many.png,PASS,source_crossed_nominal_cell,51,1,24591,0
items-2501-2550,2537,4,7,fabled amulet of shielding,single,public/game-assets/items/luxury/fabled_amulet_of_shielding.png,PASS,,51,2,12017,0
items-2501-2550,2538,4,8,market amulet of healing,single,public/game-assets/items/luxury/market_amulet_of_healing.png,PASS,,51,1,11545,0
items-2501-2550,2539,4,9,market amulet of anarchy,single,public/game-assets/items/luxury/market_amulet_of_anarchy.png,PASS,,51,1,11373,0
items-2501-2550,2540,4,10,market necromancer finger necklace,single,public/game-assets/items/luxury/market_necromancer_finger_necklace.png,PASS,,51,1,11757,0
items-2501-2550,2541,5,1,scarce amulet of luck,single,public/game-assets/items/luxury/scarce_amulet_of_luck.png,PASS,source_crossed_nominal_cell,51,2,13345,0
items-2501-2550,2542,5,2,scarce amulet of four winds,single,public/game-assets/items/luxury/scarce_amulet_of_four_winds.png,PASS,source_crossed_nominal_cell,51,1,12719,0
items-2501-2550,2543,5,3,fabled amulet of vitality,single,public/game-assets/items/luxury/fabled_amulet_of_vitality.png,PASS,source_crossed_nominal_cell,51,1,14372,0
